Mean,Variance,InboundsScore
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.993464
0.000000,0.000000,0.993464
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.993548
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.975610
0.600000,0.248276,1.000000
0.833333,0.143678,1.000000
0.833333,0.143678,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,0.993902
1.000000,0.000000,1.000000
1.000000,0.000000,0.993865
1.000000,0.000000,0.993827
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993750
1.000000,0.000000,0.993711
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993421
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993333
1.000000,0.000000,0.993333
1.000000,0.000000,0.986667
1.000000,0.000000,0.980000
1.000000,0.000000,0.986486
1.000000,0.000000,0.986486
1.000000,0.000000,0.993103
1.000000,0.000000,0.986207
1.000000,0.000000,0.985915
1.000000,0.000000,0.978873
1.000000,0.000000,0.992701
1.000000,0.000000,0.970803
0.966667,0.033333,0.991803
0.966667,0.033333,0.991803
0.966667,0.033333,0.991803
0.966667,0.033333,0.991803
0.966667,0.033333,1.000000
0.966667,0.033333,0.966102
0.933333,0.064368,1.000000
0.966667,0.033333,0.973214
0.966667,0.033333,0.973214
0.066667,0.064368,0.512195
0.066667,0.064368,0.963415
0.066667,0.064368,0.963415
0.066667,0.064368,1.000000
0.066667,0.064368,1.000000
0.066667,0.064368,1.000000
0.066667,0.064368,1.000000
0.166667,0.143678,1.000000
0.100000,0.093103,1.000000
0.000000,0.000000,0.983193
0.000000,0.000000,0.992063
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.993243
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.993378
0.000000,0.000000,0.993378
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.993464
0.000000,0.000000,0.993464
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.993548
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.975610
0.600000,0.248276,1.000000
0.833333,0.143678,1.000000
0.833333,0.143678,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,0.993902
1.000000,0.000000,1.000000
1.000000,0.000000,0.993865
1.000000,0.000000,0.993827
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993750
1.000000,0.000000,0.993711
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993421
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,0.993333
0.966667,0.033333,0.993333
0.966667,0.033333,0.986667
0.966667,0.033333,0.980000
0.933333,0.064368,0.986486
0.933333,0.064368,0.986486
0.933333,0.064368,0.993103
0.933333,0.064368,0.986207
0.933333,0.064368,0.985915
0.933333,0.064368,0.978873
0.933333,0.064368,0.992701
0.933333,0.064368,0.970803
0.866667,0.119540,0.991803
0.866667,0.119540,0.991803
0.866667,0.119540,0.991803
0.866667,0.119540,0.991803
0.866667,0.119540,1.000000
0.866667,0.119540,0.966102
0.833333,0.143678,1.000000
0.866667,0.119540,0.973214
0.866667,0.119540,0.973214
0.100000,0.093103,0.505882
0.100000,0.093103,0.905882
0.100000,0.093103,0.905882
0.100000,0.093103,0.978261
0.100000,0.093103,0.978261
0.100000,0.093103,0.978261
0.100000,0.093103,0.978261
0.200000,0.165517,0.981651
0.133333,0.119540,0.982906
0.033333,0.033333,0.967213
0.033333,0.033333,0.976744
0.033333,0.033333,0.984496
0.033333,0.033333,0.985401
0.033333,0.033333,0.985401
0.033333,0.033333,0.985507
0.033333,0.033333,0.985611
0.033333,0.033333,0.986014
0.033333,0.033333,0.986014
0.000000,0.000000,0.986111
0.000000,0.000000,0.986111
0.000000,0.000000,0.986111
0.000000,0.000000,0.986111
0.000000,0.000000,0.986111
0.000000,0.000000,0.986111
0.000000,0.000000,0.986301
0.000000,0.000000,0.986486
0.000000,0.000000,0.986486
0.000000,0.000000,0.986486
0.000000,0.000000,0.980132
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.986755
0.000000,0.000000,0.980519
0.000000,0.000000,0.980519
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.987097
0.000000,0.000000,0.980769
0.000000,0.000000,0.980769
0.000000,0.000000,0.987179
0.000000,0.000000,0.987179
0.000000,0.000000,0.981013
0.000000,0.000000,0.987421
0.000000,0.000000,0.987421
0.000000,0.000000,0.987421
0.000000,0.000000,0.987421
0.000000,0.000000,0.987421
0.000000,0.000000,0.987421
0.000000,0.000000,0.987500
0.000000,0.000000,0.987500
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987578
0.000000,0.000000,0.987730
0.000000,0.000000,0.964072
0.533333,0.257471,0.994048
0.833333,0.143678,1.000000
0.833333,0.143678,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,0.994012
1.000000,0.000000,1.000000
1.000000,0.000000,0.993976
1.000000,0.000000,0.993939
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993421
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,0.993333
0.966667,0.033333,0.993333
0.966667,0.033333,0.986667
0.966667,0.033333,0.980000
0.933333,0.064368,0.986486
0.933333,0.064368,0.986486
0.933333,0.064368,0.993103
0.933333,0.064368,0.986207
0.933333,0.064368,0.985915
0.933333,0.064368,0.978873
0.933333,0.064368,0.992701
0.933333,0.064368,0.970803
0.866667,0.119540,0.991803
0.866667,0.119540,0.991803
0.866667,0.119540,0.991803
0.866667,0.119540,0.991803
0.866667,0.119540,1.000000
0.866667,0.119540,0.966102
0.833333,0.143678,1.000000
0.866667,0.119540,0.973214
0.866667,0.119540,0.973214
0.233333,0.185057,0.529412
0.233333,0.185057,0.929412
0.233333,0.185057,0.929412
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.400000,0.248276,1.000000
0.400000,0.248276,1.000000
0.300000,0.217241,0.983607
0.300000,0.217241,0.992248
0.300000,0.217241,1.000000
0.333333,0.229885,1.000000
0.333333,0.229885,1.000000
0.333333,0.229885,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.333333,0.229885,1.000000
0.333333,0.229885,1.000000
0.333333,0.229885,1.000000
0.333333,0.229885,1.000000
0.300000,0.217241,0.993333
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.300000,0.217241,1.000000
0.233333,0.185057,0.993464
0.233333,0.185057,0.993464
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,0.993590
0.233333,0.185057,0.993590
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.266667,0.202299,0.993671
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.266667,0.202299,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,0.993789
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.233333,0.185057,1.000000
0.200000,0.165517,0.981928
0.533333,0.257471,1.000000
0.500000,0.258621,1.000000
0.500000,0.258621,1.000000
0.600000,0.248276,1.000000
0.633333,0.240230,0.993976
0.633333,0.240230,1.000000
0.633333,0.240230,0.993939
0.600000,0.248276,0.993902
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.600000,0.248276,1.000000
0.633333,0.240230,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.666667,0.229885,1.000000
0.700000,0.217241,1.000000
0.700000,0.217241,1.000000
0.700000,0.217241,1.000000
0.700000,0.217241,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,0.993378
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,1.000000
0.733333,0.202299,0.993289
0.733333,0.202299,0.993289
0.733333,0.202299,0.993289
0.733333,0.202299,0.986577
0.700000,0.217241,0.993197
0.700000,0.217241,0.993197
0.733333,0.202299,0.993103
0.733333,0.202299,0.986207
0.733333,0.202299,0.985915
0.733333,0.202299,0.978873
0.733333,0.202299,0.985401
0.733333,0.202299,0.963504
0.733333,0.202299,0.991803
0.733333,0.202299,0.991803
0.733333,0.202299,0.991803
0.733333,0.202299,0.991803
0.733333,0.202299,1.000000
0.733333,0.202299,0.966102
0.700000,0.217241,1.000000
0.733333,0.202299,0.964286
0.733333,0.202299,0.964286
0.633333,0.240230,0.529412
0.633333,0.240230,0.905882
0.633333,0.240230,0.905882
0.666667,0.229885,0.989130
0.666667,0.229885,0.989130
0.666667,0.229885,0.989130
0.666667,0.229885,0.989130
0.866667,0.119540,0.990826
0.933333,0.064368,0.991453
0.833333,0.143678,0.975410
0.900000,0.093103,0.992188
0.900000,0.093103,0.992188
0.966667,0.033333,0.992593
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993378
1.000000,0.000000,0.993378
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,0.993590
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,0.993711
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,1.000000
0.966667,0.033333,0.993789
0.833333,0.143678,1.000000
0.733333,0.202299,1.000000
0.100000,0.093103,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.033333,0.033333,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
